"","citycode","countrycode","cityname","countryname","nrecord","pm10","pm25","o3","no2","so2","co","startyear","endyear","nopollutiondata","o38h","co8h"
"4","brsb.aus8809","aus8809","Brisbane","Australia",7822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1988,2009,FALSE,TRUE,FALSE
"5","mlbr.aus8809","aus8809","Melbourne","Australia",7822,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1988,2009,FALSE,TRUE,FALSE
"6","sydn.aus8809","aus8809","Sydney","Australia",7822,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1988,2009,FALSE,TRUE,FALSE
"22","spal.bra9711","bra9711","Sao Paulo","Brazil",5478,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1997,2011,FALSE,FALSE,TRUE
"44","clgr.can8609","can8609","Calgary","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"45","edmn.can8609","can8609","Edmonton","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"48","kngs.can8609","can8609","Kingston","Canada",8766,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"50","lndo.can8609","can8609","London Ontario","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"51","mntr.can8609","can8609","Montreal","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"52","ottw.can8609","can8609","Ottawa","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"53","regn.can8609","can8609","Regina","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"54","sdbr.can8609","can8609","Sudbury","Canada",8766,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"55","sjnb.can8609","can8609","Saint John NB","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"56","sjnf.can8609","can8609","St. John's NFL","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"57","sskt.can8609","can8609","Saskatoon","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"59","trnt.can8609","can8609","Toronto","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"60","vctr.can8609","can8609","Victoria","Canada",8766,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"61","vncv.can8609","can8609","Vancouver","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"62","wnds.can8609","can8609","Windsor","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"63","wnnp.can8609","can8609","Winnipeg","Canada",8766,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2009,FALSE,FALSE,FALSE
"64","abbt.can8611","can8611","Abbotsford","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"65","clgr.can8611","can8611","Calgary","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"66","edmn.can8611","can8611","Edmonton","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"67","hlfx.can8611","can8611","Halifax","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"68","hmlt.can8611","can8611","Hamilton","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"69","kngs.can8611","can8611","Kingston","Canada",9496,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2011,FALSE,TRUE,FALSE
"70","ktwa.can8611","can8611","Kitchener-Waterloo","Canada",9496,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1986,2011,FALSE,TRUE,FALSE
"71","lndo.can8611","can8611","London Ontario","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"72","mntr.can8611","can8611","Montreal","Canada",8766,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2009,FALSE,TRUE,FALSE
"73","nigr.can8611","can8611","Niagara","Canada",9496,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1986,2011,FALSE,TRUE,FALSE
"74","okvl.can8611","can8611","Oakville","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"75","oshw.can8611","can8611","Oshawa","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1986,2011,FALSE,TRUE,FALSE
"76","ottw.can8611","can8611","Ottawa","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"77","regn.can8611","can8611","Regina","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"78","sarn.can8611","can8611","Sarnia","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"79","sdbr.can8611","can8611","Sudbury","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1986,2011,FALSE,TRUE,FALSE
"80","sjnb.can8611","can8611","Saint John NB","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"81","sjnf.can8611","can8611","St. John's NFL","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"82","slsm.can8611","can8611","Sault Ste. Marie","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"83","sskt.can8611","can8611","Saskatoon","Canada",9496,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"84","thnb.can8611","can8611","Thunder Bay","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"85","trnt.can8611","can8611","Toronto","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"86","vctr.can8611","can8611","Victoria","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1986,2011,FALSE,TRUE,FALSE
"87","vncv.can8611","can8611","Vancouver","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"88","wnds.can8611","can8611","Windsor","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"89","wnnp.can8611","can8611","Winnipeg","Canada",9496,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2011,FALSE,TRUE,FALSE
"90","abbt.can8615","can8615","Abbotsford","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"91","clgr.can8615","can8615","Calgary","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"92","edmn.can8615","can8615","Edmonton","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"93","hlfx.can8615","can8615","Halifax","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"94","hmlt.can8615","can8615","Hamilton","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"95","kngs.can8615","can8615","Kingston","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"96","ktwa.can8615","can8615","Kitchener-Waterloo","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"97","lndo.can8615","can8615","London Ontario","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"98","mntr.can8615","can8615","Montreal","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"99","nigr.can8615","can8615","Niagara","Canada",10957,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1986,2015,FALSE,TRUE,FALSE
"100","okvl.can8615","can8615","Oakville","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"101","oshw.can8615","can8615","Oshawa","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1986,2015,FALSE,TRUE,FALSE
"102","ottw.can8615","can8615","Ottawa","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"103","regn.can8615","can8615","Regina","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"104","sarn.can8615","can8615","Sarnia","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"105","sdbr.can8615","can8615","Sudbury","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"106","sjnb.can8615","can8615","Saint John NB","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"107","sjnf.can8615","can8615","St. John's NFL","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"108","slsm.can8615","can8615","Sault Ste. Marie","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"109","sskt.can8615","can8615","Saskatoon","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"110","thnb.can8615","can8615","Thunder Bay","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"111","trnt.can8615","can8615","Toronto","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"112","vctr.can8615","can8615","Victoria","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"113","vncv.can8615","can8615","Vancouver","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"114","wnds.can8615","can8615","Windsor","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"115","wnnp.can8615","can8615","Winnipeg","Canada",10957,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1986,2015,FALSE,TRUE,FALSE
"116","ansh.chi9608","chi9608","Anshan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2006,FALSE,FALSE,FALSE
"117","bjng.chi9608","chi9608","Beijing","China",639,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2007,2008,FALSE,FALSE,FALSE
"118","fuzh.chi9608","chi9608","Fuzhou","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2006,FALSE,FALSE,FALSE
"119","gngz.chi9608","chi9608","Guangzhou","China",731,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2007,2008,FALSE,FALSE,FALSE
"120","hngk.chi9608","chi9608","Hong Kong","China",2557,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1996,2002,FALSE,FALSE,FALSE
"121","hngz.chi9608","chi9608","Hangzhou","China",1094,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2002,2004,FALSE,FALSE,FALSE
"122","lnzh.chi9608","chi9608","Lanzhou","China",1827,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"123","nnjn.chi9608","chi9608","Nanjing","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2007,2010,FALSE,FALSE,FALSE
"124","shng.chi9608","chi9608","Shanghai","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2001,2004,FALSE,FALSE,FALSE
"125","shny.chi9608","chi9608","Shenyang","China",1461,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"126","suzh.chi9608","chi9608","Suzhu","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"127","tayn.chi9608","chi9608","Taiyuan","China",1827,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"128","tngs.chi9608","chi9608","Tangshan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2006,2008,FALSE,FALSE,FALSE
"129","tnjn.chi9608","chi9608","Tianjin","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"130","wlmq.chi9608","chi9608","Wulumuqi","China",730,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2006,2007,FALSE,FALSE,FALSE
"131","wuhn.chi9608","chi9608","Wuhan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2003,2005,FALSE,FALSE,FALSE
"132","xian.chi9608","chi9608","Xian","China",1827,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"133","ansh.chi9615","chi9615","Anshan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2006,FALSE,FALSE,FALSE
"134","bjng.chi9615","chi9615","Beijing","China",3287,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2007,2015,FALSE,FALSE,FALSE
"135","fuzh.chi9615","chi9615","Fuzhou","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2006,FALSE,FALSE,FALSE
"136","gngz.chi9615","chi9615","Guangzhou","China",3379,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2007,2015,FALSE,FALSE,FALSE
"137","hngk.chi9615","chi9615","Hong Kong","China",2557,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1996,2002,FALSE,FALSE,FALSE
"138","hngz.chi9615","chi9615","Hangzhou","China",1094,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2002,2004,FALSE,FALSE,FALSE
"139","lnzh.chi9615","chi9615","Lanzhou","China",1827,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"140","nnjn.chi9615","chi9615","Nanjing","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2007,2010,FALSE,FALSE,FALSE
"141","shng.chi9615","chi9615","Shanghai","China",5478,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2001,2015,FALSE,FALSE,FALSE
"142","shny.chi9615","chi9615","Shenyang","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"143","suzh.chi9615","chi9615","Suzhu","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"144","tayn.chi9615","chi9615","Taiyuan","China",1827,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"145","tngs.chi9615","chi9615","Tangshan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2006,2008,FALSE,FALSE,FALSE
"146","tnjn.chi9615","chi9615","Tianjin","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,FALSE,FALSE
"147","wlmq.chi9615","chi9615","Wulumuqi","China",730,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2006,2007,FALSE,FALSE,FALSE
"148","wuhn.chi9615","chi9615","Wuhan","China",1096,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2003,2005,FALSE,FALSE,FALSE
"149","xian.chi9615","chi9615","Xian","China",1827,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2004,2008,FALSE,FALSE,FALSE
"150","bjng.chi9615Poll","chi9615Poll","Beijing","China",486,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2007,2008,FALSE,TRUE,FALSE
"151","hngk.chi9615Poll","chi9615Poll","Hong Kong","China",2557,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1996,2002,FALSE,TRUE,FALSE
"152","shng.chi9615Poll","chi9615Poll","Shanghai","China",5478,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2001,2015,FALSE,TRUE,FALSE
"153","suzh.chi9615Poll","chi9615Poll","Suzhou","China",1461,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2005,2008,FALSE,TRUE,FALSE
"154","chll.chl0414","chl0414","Chillan","Chile",2557,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2008,2014,FALSE,FALSE,FALSE
"155","sntg.chl0414","chl0414","Santiago","Chile",2557,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2008,2014,FALSE,FALSE,FALSE
"156","temc.chl0414","chl0414","Temuco","Chile",3410,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,2004,2013,FALSE,FALSE,FALSE
"157","vlpr.chl0414","chl0414","Valparaiso","Chile",3277,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2004,2013,FALSE,FALSE,FALSE
"158","bogt.col9813","col9813","Bogota","Colombia",5844,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1998,2013,FALSE,FALSE,FALSE
"164","fama.cyp0419","cyp0419","famagusta","Cyprus",5844,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2004,2019,FALSE,FALSE,FALSE
"165","larn.cyp0419","cyp0419","larnaka","Cyprus",5844,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2004,2019,FALSE,FALSE,FALSE
"166","lima.cyp0419","cyp0419","limassol","Cyprus",5844,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2004,2019,FALSE,FALSE,FALSE
"167","nico.cyp0419","cyp0419","nicosia","Cyprus",5844,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2004,2019,FALSE,FALSE,FALSE
"168","pafo.cyp0419","cyp0419","pafos","Cyprus",5844,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2004,2019,FALSE,FALSE,FALSE
"171","prag.cze9415","cze9415","Prague","Czech Republic",8035,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1994,2015,FALSE,TRUE,FALSE
"175","prag.cze9420","cze9420","Prague","Czech Republic",9862,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1994,2020,FALSE,TRUE,FALSE
"178","quit.ecu1418","ecu1418","Quito","Ecuador",1826,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2014,2018,FALSE,FALSE,FALSE
"179","khjl.est9715","est9715","Kohtla-Järve linn","Estonia",6939,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2015,FALSE,TRUE,FALSE
"180","nrvl.est9715","est9715","Narva linn","Estonia",6939,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2015,FALSE,TRUE,FALSE
"182","tlln.est9715","est9715","Tallinn","Estonia",6939,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1997,2015,FALSE,TRUE,FALSE
"183","trtl.est9715","est9715","Tartu linn","Estonia",6939,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2015,FALSE,TRUE,FALSE
"184","khjl.est9718","est9718","Kohtla-Järve linn","Estonia",8035,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2018,FALSE,TRUE,FALSE
"185","nrvl.est9718","est9718","Narva linn","Estonia",8035,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2018,FALSE,TRUE,FALSE
"187","tlln.est9718","est9718","Tallinn","Estonia",8035,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1997,2018,FALSE,TRUE,FALSE
"188","trtl.est9718","est9718","Tartu linn","Estonia",8035,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2018,FALSE,TRUE,FALSE
"189","khjl.est9720","est9720","Kohtla-Jarve linn","Estonia",8766,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2020,FALSE,TRUE,FALSE
"190","nrvl.est9720","est9720","Narva linn","Estonia",8766,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2020,FALSE,TRUE,FALSE
"192","tlln.est9720","est9720","Tallinn","Estonia",8766,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1997,2020,FALSE,TRUE,FALSE
"193","trtl.est9720","est9720","Tartu linn","Estonia",8766,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1997,2020,FALSE,TRUE,FALSE
"196","hlsn.fnl9414","fnl9414","Helsinki","Finland",7670,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1994,2014,FALSE,FALSE,FALSE
"197","brdx.fra0010","fra0010","Bordeaux","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"198","clfr.fra0010","fra0010","Clermont-Ferrand","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"199","dijn.fra0010","fra0010","Dijon","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"200","grnb.fra0010","fra0010","Grenoble","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"201","lhvr.fra0010","fra0010","Le Havre","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"202","lill.fra0010","fra0010","Lille","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"203","lndu.fra0010","fra0010","Lens-Douai ","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"204","lyon.fra0010","fra0010","Lyon","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"205","mntp.fra0010","fra0010","Montpellier","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"206","mrsl.fra0010","fra0010","Marseille","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"207","nice.fra0010","fra0010","Nice","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"208","nncy.fra0010","fra0010","Nancy","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"209","nnts.fra0010","fra0010","Nantes","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"210","pars.fra0010","fra0010","Paris","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"211","rnns.fra0010","fra0010","Rennes","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"212","roun.fra0010","fra0010","Rouen","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"213","strs.fra0010","fra0010","Strasbourg","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"214","tols.fra0010","fra0010","Toulouse","France",4018,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2000,2010,FALSE,TRUE,FALSE
"233","brdx.fra0015","fra0015","Bordeaux","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"234","clfr.fra0015","fra0015","Clermont-Ferrand","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"235","dijn.fra0015","fra0015","Dijon","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"236","grnb.fra0015","fra0015","Grenoble","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"237","lhvr.fra0015","fra0015","Le Havre","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"238","lill.fra0015","fra0015","Lille","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"239","lndu.fra0015","fra0015","Lens-Douai ","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"240","lyon.fra0015","fra0015","Lyon","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"241","mntp.fra0015","fra0015","Montpellier","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"242","mrsl.fra0015","fra0015","Marseille","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"243","nice.fra0015","fra0015","Nice","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"244","nncy.fra0015","fra0015","Nancy","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"245","nnts.fra0015","fra0015","Nantes","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"246","pars.fra0015","fra0015","Paris","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"247","rnns.fra0015","fra0015","Rennes","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"248","roun.fra0015","fra0015","Rouen","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"249","strs.fra0015","fra0015","Strasbourg","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"250","tols.fra0015","fra0015","Toulouse","France",5844,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2015,FALSE,FALSE,FALSE
"251","brdx.fra0017","fra0017","Bordeaux","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
"252","clfr.fra0017","fra0017","Clermont-Ferrand","France",6575,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2000,2017,FALSE,FALSE,FALSE
